DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2022-05-09                15:04:26.391              128.58641657              3086.073998               129.58641657              1652101466.392            4                         963                       1.4000187705E+02          4.5002972896E+01          4.2915708232E+01          4.5245831857E+01          4.5005743272E+01          4.7000000000E+01          0.0000000000E+00          3.2487242547E+04          4.0000000000E+00          3.5562256085E-01          3.0309695089E-01          3.2813441672E-01          3.3213227045E-01          3.7666070380E-01          3.2139105027E-01          3.4794713106E-01          3.5219374924E-01          5.0350692938E+02          1.7485614169E+01          1.8230163395E+01          3.2213452976E+00          6.4664909979E+01          0.0000000000E+00          7.8213675100E-01          6.6052908951E+01          4.0034983691E+00          1.8269237544E+02          3.8031269251E+03          6.9092257511E+01          
2022-05-09                15:04:27.013              128.58642377              3086.074171               129.58642377              1652101467.014            4                         963                       1.4000191592E+02          4.5002983093E+01          4.2903895548E+01          4.5245811462E+01          4.5005729675E+01          2.0000000000E+00          0.0000000000E+00          3.2488589202E+04          4.0000000000E+00          3.4868209776E-01          3.0273477767E-01          3.3025581948E-01          3.3220844779E-01          3.6926072702E-01          3.2100825546E-01          3.5019178536E-01          3.5227233475E-01          5.0303047412E+02          1.7492393915E+01          1.8235527442E+01          3.2142515831E+00          6.4182128003E+01          0.0000000000E+00          7.8213675100E-01          6.6052908951E+01          4.0034983691E+00          1.7912112416E+02          3.8031269251E+03          6.4324273831E+01          
2022-05-09                15:04:27.806              128.58643295              3086.074391               129.58643295              1652101467.807            4                         963                       1.4000614929E+02          4.5002983093E+01          4.2937500000E+01          4.5245811462E+01          4.5005729675E+01          4.6000000000E+01          0.0000000000E+00          3.2492751953E+04          4.0000000000E+00          3.3986896400E-01          3.0379575442E-01          3.3224898585E-01          3.3225882748E-01          3.5997325059E-01          3.2212154104E-01          3.5230205428E-01          3.5232384165E-01          5.0242951635E+02          1.7501037938E+01          1.8246287394E+01          3.2215261170E+00          6.4704201310E+01          0.0000000000E+00          7.8213675100E-01          6.6128022672E+01          4.0034983691E+00          1.7912112416E+02          3.8031269251E+03          6.4324273831E+01          
2022-05-09                15:04:28.957              128.58644626              3086.074710               129.58644626              1652101468.957            4                         963                       1.3999741273E+02          4.5002947403E+01          4.2937500000E+01          4.5245823359E+01          4.5005634502E+01          4.7000000000E+01          0.0000000000E+00          3.2487960488E+04          4.0000000000E+00          3.2708865249E-01          3.0084096557E-01          3.3345679807E-01          3.3226018575E-01          3.4650070657E-01          3.1900568527E-01          3.5358167910E-01          3.5232365402E-01          5.0155801318E+02          1.7513573368E+01          1.8261895256E+01          3.2320768677E+00          6.5461305945E+01          0.0000000000E+00          7.2141069256E-01          6.6128022672E+01          3.8672310014E+00          1.7912112416E+02          3.8031269251E+03          6.4324273831E+01          
2022-05-09                15:04:29.792              128.58645593              3086.074942               129.58645593              1652101469.792            4                         963                       1.3999741273E+02          4.5002947403E+01          4.2937500000E+01          4.5245823359E+01          4.5005634502E+01          4.7000000000E+01          0.0000000000E+00          3.2487960488E+04          4.0000000000E+00          3.2710149747E-01          3.0072126933E-01          3.3323036488E-01          3.3223072110E-01          3.4656254570E-01          3.1888216040E-01          3.5334427962E-01          3.5229107513E-01          5.0156062613E+02          1.7522675254E+01          1.8273231471E+01          3.2397408737E+00          6.6010967631E+01          0.0000000000E+00          7.2141069256E-01          6.6128022672E+01          3.8672310014E+00          1.7912112416E+02          3.8031269251E+03          6.4324273831E+01          
2022-05-09                15:04:30.558              128.58646479              3086.075155               129.58646479              1652101470.558            4                         963                       1.4000158691E+02          4.5002891541E+01          4.2888157895E+01          4.5245841980E+01          4.5005485535E+01          2.5000000000E+01          0.0000000000E+00          3.2490070826E+04          4.0000000000E+00          3.7319175420E-01          3.0279185461E-01          3.3368307809E-01          3.3226080414E-01          3.9545533811E-01          3.2106996548E-01          3.5382855161E-01          3.5232149535E-01          4.5026374581E+02          1.7531025374E+01          1.8283633888E+01          3.2467740242E+00          6.6514900172E+01          0.0000000000E+00          7.2141069256E-01          6.6128022672E+01          3.8672310014E+00          1.7912112416E+02          3.8181186789E+03          6.4324273831E+01          
2022-05-09                15:04:31.921              128.58648057              3086.075534               129.58648057              1652101471.921            4                         963                       1.3999754127E+02          4.5002891541E+01          4.2884685230E+01          4.5245841980E+01          4.5005485535E+01          4.7000000000E+01          0.0000000000E+00          3.2485067537E+04          4.0000000000E+00          4.5520406471E-01          3.1008040690E-01          3.3424123480E-01          3.3247170202E-01          4.8248547961E-01          3.2880951249E-01          3.5443539239E-01          3.5254431455E-01          3.5898755818E+02          1.7543883741E+01          1.8300063937E+01          3.2592942114E+00          6.7411600016E+01          0.0000000000E+00          9.7959534102E-01          6.6128022672E+01          3.9719488733E+00          1.7912112416E+02          3.8181186789E+03          6.4324273831E+01          
2022-05-09                15:04:32.749              128.58649015              3086.075764               129.58649015              1652101472.749            4                         963                       1.3999754127E+02          4.5002891541E+01          4.2884685230E+01          4.5245841980E+01          4.5005485535E+01          4.7000000000E+01          0.0000000000E+00          3.2485067537E+04          4.0000000000E+00          4.5521687780E-01          3.1576019201E-01          3.3602028837E-01          3.3256638202E-01          4.8256582483E-01          3.3483620942E-01          3.5631966346E-01          3.5264429119E-01          3.5899021960E+02          1.7551694591E+01          1.8310047960E+01          3.2669034802E+00          6.7956663300E+01          0.0000000000E+00          9.7959534102E-01          6.6128022672E+01          3.9719488733E+00          1.7912112416E+02          3.8181186789E+03          6.4324273831E+01          
2022-05-09                15:04:33.378              128.58649743              3086.075938               129.58649743              1652101473.378            4                         963                       1.3999622836E+02          4.5002891541E+01          4.2923373288E+01          4.5245841980E+01          4.5005485535E+01          2.0000000000E+00          0.0000000000E+00          3.2479786066E+04          4.0000000000E+00          4.4300563942E-01          3.2082644544E-01          3.3624419080E-01          3.3262529415E-01          4.6966843513E-01          3.4021191502E-01          3.5656126966E-01          3.5270666168E-01          3.9206269154E+02          1.7557628098E+01          1.8317634090E+01          3.2726857190E+00          6.8370808763E+01          0.0000000000E+00          9.7959534102E-01          6.6128022672E+01          3.9719488733E+00          1.8209893417E+02          3.8181186789E+03          6.8514102279E+01          
2022-05-09                15:04:34.158              128.58650647              3086.076155               129.58650647              1652101474.159            4                         963                       1.3999993896E+02          4.5002891541E+01          4.2875000000E+01          4.5245841980E+01          4.5005485535E+01          4.6000000000E+01          0.0000000000E+00          3.2480341797E+04          4.0000000000E+00          4.2780161172E-01          3.2506279553E-01          3.3624219075E-01          3.3272172439E-01          4.5353026437E-01          3.4470398597E-01          3.5656050797E-01          3.5280887029E-01          4.3312571785E+02          1.7564995362E+01          1.8324832540E+01          3.2706668948E+00          6.8607594393E+01          0.0000000000E+00          9.7959534102E-01          6.6267177246E+01          3.9719488733E+00          1.8209893417E+02          3.8181186789E+03          6.8514102279E+01          
2022-05-09                15:04:35.342              128.58652016              3086.076484               129.58652016              1652101475.342            4                         963                       1.3999776438E+02          4.5002864422E+01          4.2915859564E+01          4.5245706387E+01          4.5005295705E+01          4.7000000000E+01          0.0000000000E+00          3.2478294170E+04          4.0000000000E+00          4.0477148707E-01          3.2861830739E-01          3.3611988319E-01          3.3295522638E-01          4.2908743169E-01          3.4847105477E-01          3.5643013912E-01          3.5305655520E-01          4.9532489892E+02          1.7576154754E+01          1.8335735877E+01          3.2676105167E+00          6.8966259606E+01          0.0000000000E+00          8.7128097570E-01          6.6267177246E+01          3.6909694192E+00          1.8209893417E+02          3.8181186789E+03          6.8514102279E+01          
2022-05-09                15:04:36.161              128.58652965              3086.076712               129.58652965              1652101476.162            4                         963                       1.3999776438E+02          4.5002864422E+01          4.2915859564E+01          4.5245706387E+01          4.5005295705E+01          4.7000000000E+01          0.0000000000E+00          3.2478294170E+04          4.0000000000E+00          4.0473995911E-01          3.3221512271E-01          3.3649705706E-01          3.3318879832E-01          4.2903748344E-01          3.5227969009E-01          3.5682569443E-01          3.5330439803E-01          4.9532593752E+02          1.7583890047E+01          1.8343293239E+01          3.2654922553E+00          6.9214762981E+01          0.0000000000E+00          8.7128097570E-01          6.6267177246E+01          3.6909694192E+00          1.8209893417E+02          3.8181186789E+03          6.8514102279E+01          
2022-05-09                15:04:36.737              128.58653632              3086.076872               129.58653632              1652101476.738            4                         963                       1.4000107486E+02          4.5002861023E+01          4.2890789474E+01          4.5245689392E+01          4.5005271912E+01          2.5000000000E+01          0.0000000000E+00          3.2480196340E+04          4.0000000000E+00          3.6859036315E-01          3.3325441529E-01          3.3634049985E-01          3.3321870753E-01          3.9070088176E-01          3.5337743842E-01          3.5665307611E-01          3.5333641397E-01          4.7222917106E+02          1.7589323331E+01          1.8348601289E+01          3.2640043764E+00          6.9389562935E+01          0.0000000000E+00          8.7128097570E-01          6.6267177246E+01          3.6909694192E+00          1.8209893417E+02          3.8308153445E+03          6.8514102279E+01          
2022-05-09                15:04:38.096              128.58655205              3086.077249               129.58655205              1652101478.097            4                         963                       1.4000195542E+02          4.5002861023E+01          4.2937500000E+01          4.5245689392E+01          4.5005271912E+01          4.7000000000E+01          0.0000000000E+00          3.2485141618E+04          4.0000000000E+00          2.8329641931E-01          3.3495623124E-01          3.3388852564E-01          3.3287260369E-01          3.0025500510E-01          3.5516519865E-01          3.5403793638E-01          3.5296933435E-01          4.1773471068E+02          1.7611330555E+01          1.8370708564E+01          3.2604946298E+00          6.9801909437E+01          0.0000000000E+00          6.3351787530E-01          6.6267177246E+01          3.8370710148E+00          1.8209893417E+02          3.8308153445E+03          6.8514102279E+01          
2022-05-09                15:04:38.948              128.58656191              3086.077486               129.58656191              1652101478.949            4                         963                       1.4000195542E+02          4.5002861023E+01          4.2937500000E+01          4.5245689392E+01          4.5005271912E+01          4.7000000000E+01          0.0000000000E+00          3.2485141618E+04          4.0000000000E+00          2.8326150284E-01          3.3527790702E-01          3.3314401060E-01          3.3234191927E-01          3.0020599893E-01          3.5549268730E-01          3.5324629024E-01          3.5240577338E-01          4.1773545935E+02          1.7625128004E+01          1.8384567799E+01          3.2582946275E+00          7.0060065278E+01          0.0000000000E+00          6.3351787530E-01          6.6267177246E+01          3.8370710148E+00          1.8209893417E+02          3.8308153445E+03          6.8514102279E+01          
2022-05-09                15:04:39.565              128.58656905              3086.077657               129.58656905              1652101479.566            4                         963                       1.3999565125E+02          4.5002799988E+01          4.2937500000E+01          4.5245628357E+01          4.5005180359E+01          2.0000000000E+00          0.0000000000E+00          3.2479996094E+04          4.0000000000E+00          2.6919077847E-01          3.3545707169E-01          3.3105385780E-01          3.3176963467E-01          2.8528183281E-01          3.5566915335E-01          3.5102063233E-01          3.5179754658E-01          4.3792100240E+02          1.7635119706E+01          1.8394603767E+01          3.2567015522E+00          7.0247110047E+01          0.0000000000E+00          6.3351787530E-01          6.6267177246E+01          3.8370710148E+00          1.8128964541E+02          3.8308153445E+03          7.0389854614E+01          
2022-05-09                15:04:40.391              128.58657860              3086.077886               129.58657860              1652101480.391            4                         963                       1.3999709765E+02          4.5002799988E+01          4.2937500000E+01          4.5245628357E+01          4.5005180359E+01          4.6000000000E+01          0.0000000000E+00          3.2478513123E+04          4.0000000000E+00          2.5038302566E-01          3.3548420705E-01          3.2868753136E-01          3.3135108686E-01          2.6532476901E-01          3.5568433384E-01          3.4850184612E-01          3.5135219659E-01          4.6490958793E+02          1.7648479654E+01          1.8407523280E+01          3.2525149217E+00          7.0185064295E+01          0.0000000000E+00          6.3351787530E-01          6.6380093031E+01          3.8370710148E+00          1.8128964541E+02          3.8308153445E+03          7.0389854614E+01          
2022-05-09                15:04:41.630              128.58659294              3086.078231               129.58659294              1652101481.630            4                         963                       1.4000309646E+02          4.5002799988E+01          4.2937500000E+01          4.5245628357E+01          4.5005180359E+01          4.7000000000E+01          0.0000000000E+00          3.2482216007E+04          4.0000000000E+00          2.2213876312E-01          3.3468078059E-01          3.2625740755E-01          3.3137087670E-01          2.3536023436E-01          3.5481818647E-01          3.4591561311E-01          3.5137178491E-01          5.0544153355E+02          1.7668543758E+01          1.8426921572E+01          3.2462205260E+00          7.0091881719E+01          0.0000000000E+00          5.2575242990E-01          6.6380093031E+01          4.3295987465E+00          1.8128964541E+02          3.8308153445E+03          7.0389854614E+01          
2022-05-09                15:04:42.509              128.58660312              3086.078475               129.58660312              1652101482.510            4                         963                       1.4000309646E+02          4.5002799988E+01          4.2937500000E+01          4.5245628357E+01          4.5005180359E+01          4.7000000000E+01          0.0000000000E+00          3.2482216007E+04          4.0000000000E+00          2.2211066468E-01          3.3331627493E-01          3.2472823801E-01          3.3139037830E-01          2.3531138409E-01          3.5335556165E-01          3.4428556073E-01          3.5139075600E-01          5.0544037593E+02          1.7682794451E+01          1.8440697692E+01          3.2417510714E+00          7.0025564874E+01          0.0000000000E+00          5.2575242990E-01          6.6380093031E+01          4.3295987465E+00          1.8128964541E+02          3.8308153445E+03          7.0389854614E+01          
2022-05-09                15:04:43.381              128.58661322              3086.078717               129.58661322              1652101483.382            4                         963                       1.4000186157E+02          4.5002799988E+01          4.2937500000E+01          4.5245628357E+01          4.5005180359E+01          2.5000000000E+01          0.0000000000E+00          3.2492445559E+04          4.0000000000E+00          2.7738286540E-01          3.3236897314E-01          3.2401228807E-01          3.3156068703E-01          2.9386236599E-01          3.5233147002E-01          3.4351690706E-01          3.5156741152E-01          5.1111572373E+02          1.7696916032E+01          1.8454347665E+01          3.2373232406E+00          6.9959481270E+01          0.0000000000E+00          5.2575242990E-01          6.6380093031E+01          4.3295987465E+00          1.8128964541E+02          3.8542483431E+03          7.0389854614E+01          
2022-05-09                15:04:44.829              128.58662998              3086.079119               129.58662998              1652101484.830            4                         963                       1.3999738147E+02          4.5002702006E+01          4.2937500000E+01          4.5245465055E+01          4.5005147698E+01          4.7000000000E+01          0.0000000000E+00          3.2489725111E+04          4.0000000000E+00          3.6916506013E-01          3.3485290069E-01          3.2352043527E-01          3.3154815975E-01          3.9106828262E-01          3.5492571741E-01          3.4297654025E-01          3.5155147449E-01          5.2053991541E+02          1.7720535327E+01          1.8477188030E+01          3.2299726126E+00          6.9849744778E+01          0.0000000000E+00          8.1380118839E-01          6.6380093031E+01          4.1458938299E+00          1.8128964541E+02          3.8542483431E+03          7.0389854614E+01          
2022-05-09                15:04:45.671              128.58663971              3086.079353               129.58663971              1652101485.671            4                         963                       1.3999738147E+02          4.5002702006E+01          4.2937500000E+01          4.5245465055E+01          4.5005147698E+01          4.7000000000E+01          0.0000000000E+00          3.2489725111E+04          4.0000000000E+00          3.6913813977E-01          3.3663268268E-01          3.2275946959E-01          3.3153582648E-01          3.9100944383E-01          3.5678942740E-01          3.4215756284E-01          3.5153602809E-01          5.2053880350E+02          1.7734253016E+01          1.8490451517E+01          3.2257044290E+00          6.9786366201E+01          0.0000000000E+00          8.1380118839E-01          6.6380093031E+01          4.1458938299E+00          1.8128964541E+02          3.8542483431E+03          7.0389854614E+01          
2022-05-09                15:04:46.292              128.58664691              3086.079526               129.58664691              1652101486.293            4                         963                       1.3999665059E+02          4.5002616882E+01          4.2937500000E+01          4.5245323181E+01          4.5005119324E+01          2.0000000000E+00          0.0000000000E+00          3.2485980603E+04          4.0000000000E+00          3.3661220549E-01          3.3663208041E-01          3.2296318629E-01          3.3148297115E-01          3.5652979596E-01          3.5678179118E-01          3.4236891921E-01          3.5147791299E-01          4.8412394929E+02          1.7744398301E+01          1.8500260022E+01          3.2225481934E+00          6.9739708956E+01          0.0000000000E+00          8.1380118839E-01          6.6380093031E+01          4.1458938299E+00          1.7955502650E+02          3.8542483431E+03          6.9883772318E+01          
