DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2022-05-09                21:05:31.825              128.83717390              3092.092174               129.83717390              1652123131.825            0                         963                       1.4000026276E+02          4.4998252869E+01          3.6375000000E+01          4.5238609314E+01          4.4996269226E+01          4.7000000000E+01          0.0000000000E+00          3.2556153526E+04          5.0000000000E+00          3.7252618495E-01          3.2994619457E-01          3.4326948755E-01          3.2842668989E-01          3.8556442307E-01          3.4111412788E-01          3.5493835637E-01          3.3965599360E-01          5.1434927783E+02          1.7076918624E+01          1.7508343354E+01          1.9408912472E+00          1.1198179969E+02          0.0000000000E+00          7.6943666663E-01          8.2325775446E+01          1.6747836617E+00          1.0974719771E+02          4.5650718565E+03          1.0973018396E+02          
2022-05-09                21:05:32.438              128.83718101              3092.092344               129.83718101              1652123132.439            0                         963                       1.3999718998E+02          4.4998252869E+01          3.6375000000E+01          4.5238609314E+01          4.4996269226E+01          2.0000000000E+00          0.0000000000E+00          3.2552331817E+04          5.0000000000E+00          3.2730137334E-01          3.2986840571E-01          3.4313928994E-01          3.2818251159E-01          3.3878634147E-01          3.4104566358E-01          3.5480759950E-01          3.3940379602E-01          5.3327311644E+02          1.5941928762E+01          1.6345890175E+01          1.9465948833E+00          1.1226381767E+02          0.0000000000E+00          7.6943666663E-01          8.2325775446E+01          1.6747836617E+00          1.1285603136E+02          4.5650718565E+03          1.1239439654E+02          
2022-05-09                21:05:33.184              128.83718963              3092.092551               129.83718963              1652123133.184            0                         963                       1.4000180054E+02          4.4998252869E+01          3.6375000000E+01          4.5238609314E+01          4.4996269226E+01          4.6000000000E+01          0.0000000000E+00          3.2553160156E+04          5.0000000000E+00          2.7243158685E-01          3.2647562771E-01          3.4208395109E-01          3.2777743391E-01          2.8203426184E-01          3.3753837822E-01          3.5372143028E-01          3.3898519831E-01          5.5623631818E+02          1.4564783195E+01          1.4935771568E+01          1.9565102793E+00          1.1293152521E+02          0.0000000000E+00          7.6943666663E-01          8.7125592988E+01          1.6747836617E+00          1.1285603136E+02          4.5650718565E+03          1.1239439654E+02          
2022-05-09                21:05:34.326              128.83720286              3092.092869               129.83720286              1652123134.327            0                         963                       1.4000274300E+02          4.4998432575E+01          3.6375000000E+01          4.5238811484E+01          4.4996246763E+01          4.7000000000E+01          0.0000000000E+00          3.2552921010E+04          5.0000000000E+00          1.8825371984E-01          3.2060798320E-01          3.4040821344E-01          3.2717852282E-01          1.9492934994E-01          3.3147131260E-01          3.5199133507E-01          3.3836603547E-01          5.9146710073E+02          1.2451927283E+01          1.2771618432E+01          1.9717067132E+00          1.1395593718E+02          0.0000000000E+00          4.0893899328E-01          8.7125592988E+01          2.0554548112E+00          1.1285603136E+02          4.5650718565E+03          1.1239439654E+02          
2022-05-09                21:05:35.145              128.83721234              3092.093096               129.83721234              1652123135.146            0                         963                       1.4000274300E+02          4.4998432575E+01          3.6375000000E+01          4.5238811484E+01          4.4996246763E+01          4.7000000000E+01          0.0000000000E+00          3.2552921010E+04          5.0000000000E+00          1.8890814756E-01          3.1515792192E-01          3.3826299853E-01          3.2671141576E-01          1.9564517830E-01          3.2583855968E-01          3.4977744593E-01          3.3788338896E-01          5.9155794869E+02          1.0937991642E+01          1.1220401960E+01          1.9826030271E+00          1.1468955710E+02          0.0000000000E+00          4.0893899328E-01          8.7125592988E+01          2.0554548112E+00          1.1285603136E+02          4.5650718565E+03          1.1239439654E+02          
2022-05-09                21:05:35.780              128.83721969              3092.093272               129.83721969              1652123135.781            0                         963                       1.4000117493E+02          4.4998497009E+01          3.6375000000E+01          4.5238883972E+01          4.4996238708E+01          2.5000000000E+01          0.0000000000E+00          3.2551626953E+04          5.0000000000E+00          2.3592460470E-01          3.1289411286E-01          3.3665664732E-01          3.2638221737E-01          2.4438575373E-01          3.2351133665E-01          3.4812298146E-01          3.3754372451E-01          6.2676364425E+02          9.7641835483E+00          1.0017386908E+01          1.9910556720E+00          1.1525804800E+02          0.0000000000E+00          4.0893899328E-01          8.7125592988E+01          2.0554548112E+00          1.1285603136E+02          2.1265843550E+03          1.1239439654E+02          
2022-05-09                21:05:36.987              128.83723366              3092.093608               129.83723366              1652123136.988            0                         963                       1.4000705758E+02          4.4998497009E+01          3.6375000000E+01          4.5238883972E+01          4.4996238708E+01          4.7000000000E+01          0.0000000000E+00          3.2563946689E+04          5.0000000000E+00          3.2470075623E-01          3.1222375026E-01          3.3613512650E-01          3.2636886281E-01          3.3645873123E-01          3.2283462870E-01          3.4759500329E-01          3.3753150745E-01          6.9359355016E+02          9.0785052090E+00          9.3158796279E+00          2.0071821589E+00          1.1632649416E+02          0.0000000000E+00          6.9070131079E-01          8.7125592988E+01          2.5131987996E+00          1.1285603136E+02          2.1265843550E+03          1.1239439654E+02          
2022-05-09                21:05:37.813              128.83724322              3092.093837               129.83724322              1652123137.814            0                         963                       1.4000705758E+02          4.4998497009E+01          3.6375000000E+01          4.5238883972E+01          4.4996238708E+01          4.7000000000E+01          0.0000000000E+00          3.2563946689E+04          5.0000000000E+00          3.2495509525E-01          3.1015564615E-01          3.3561823205E-01          3.2642493461E-01          3.3678889147E-01          3.2071342536E-01          3.4707328773E-01          3.3759131772E-01          6.9362451768E+02          8.6092666931E+00          8.8356400454E+00          2.0182259264E+00          1.1705808043E+02          0.0000000000E+00          6.9070131079E-01          8.7125592988E+01          2.5131987996E+00          1.1285603136E+02          2.1265843550E+03          1.1239439654E+02          
2022-05-09                21:05:38.437              128.83725043              3092.094010               129.83725043              1652123138.437            0                         963                       1.3999163818E+02          4.4998497009E+01          3.6375000000E+01          4.5238883972E+01          4.4996238708E+01          2.0000000000E+00          0.0000000000E+00          3.2558712891E+04          5.0000000000E+00          2.9155133381E-01          3.0773600990E-01          3.3454421217E-01          3.2648969837E-01          3.0220934801E-01          3.1823198444E-01          3.4597537068E-01          3.3766006591E-01          6.6164103779E+02          8.2553492403E+00          8.4733343835E+00          2.0265597100E+00          1.1761009463E+02          0.0000000000E+00          6.9070131079E-01          8.7125592988E+01          2.5131987996E+00          1.1727397996E+02          2.1265843550E+03          1.1768025860E+02          
2022-05-09                21:05:39.219              128.83725948              3092.094228               129.83725948              1652123139.219            0                         963                       1.3999392700E+02          4.4998680115E+01          3.6375000000E+01          4.5238731384E+01          4.4996269226E+01          4.6000000000E+01          0.0000000000E+00          3.2549634766E+04          5.0000000000E+00          2.4959939455E-01          3.0607496375E-01          3.3327637908E-01          3.2643152359E-01          2.5871268668E-01          3.1653143307E-01          3.4467294256E-01          3.3760134701E-01          6.2148882913E+02          7.8111057823E+00          8.0172491509E+00          2.0254927851E+00          1.1725156761E+02          0.0000000000E+00          6.9070131079E-01          9.2483082008E+01          2.5131987996E+00          1.1727397996E+02          2.1265843550E+03          1.1768025860E+02          
2022-05-09                21:05:40.351              128.83727259              3092.094542               129.83727259              1652123140.352            0                         963                       1.3999784389E+02          4.4998680115E+01          3.6357899516E+01          4.5238731384E+01          4.4996269226E+01          4.7000000000E+01          0.0000000000E+00          3.2550685812E+04          5.0000000000E+00          1.8878297705E-01          3.0017008642E-01          3.3059724275E-01          3.2604766853E-01          1.9566049615E-01          3.1043926951E-01          3.4191170446E-01          3.3720528301E-01          5.6331439949E+02          7.1674664213E+00          7.3564917303E+00          2.0241182435E+00          1.1673214077E+02          0.0000000000E+00          4.0379702665E-01          9.2483082008E+01          2.0107830145E+00          1.1727397996E+02          2.1265843550E+03          1.1768025860E+02          
2022-05-09                21:05:41.164              128.83728200              3092.094768               129.83728200              1652123141.165            0                         963                       1.3999784389E+02          4.4998680115E+01          3.6357899516E+01          4.5238731384E+01          4.4996269226E+01          4.7000000000E+01          0.0000000000E+00          3.2550685812E+04          5.0000000000E+00          1.8898454815E-01          2.9173556124E-01          3.2792202613E-01          3.2532782866E-01          1.9586600671E-01          3.0173790370E-01          3.3915494506E-01          3.3646157443E-01          5.6333867534E+02          6.7056143422E+00          6.8823709191E+00          2.0231320434E+00          1.1635912574E+02          0.0000000000E+00          4.0379702665E-01          9.2483082008E+01          2.0107830145E+00          1.1727397996E+02          2.1265843550E+03          1.1768025860E+02          
