DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2022-05-10                00:06:00.842              128.96250975              3095.100234               129.96250975              1652133960.842            0                         963                       1.3999966407E+02          4.4999030832E+01          3.3562500000E+01          4.5240349755E+01          4.4997293208E+01          2.5000000000E+01          0.0000000000E+00          3.2787202825E+04          2.0000000000E+00          2.8482652941E-01          2.6114811959E-01          2.7677283664E-01          3.0400587732E-01          2.9315168366E-01          2.6884638737E-01          2.8508232656E-01          3.1325297278E-01          6.1083103084E+02          5.0939718801E+01          5.2016201682E+01          1.6294870638E+00          2.1800919192E+01          1.0000000000E+00          5.1310885952E-01          7.8841811441E+01          2.2368361838E+00          9.5885433353E+01          1.1094247832E+04          2.2899132020E+01          
2022-05-10                00:06:05.678              128.96256573              3095.101577               129.96256573              1652133965.679            0                         963                       1.4000519512E+02          4.4999137878E+01          3.3562500000E+01          4.5239799500E+01          4.4996971130E+01          4.7000000000E+01          0.0000000000E+00          3.2795642526E+04          2.0000000000E+00          3.5528405983E-01          2.9210867455E-01          2.6573603352E-01          3.0450066434E-01          3.6562662893E-01          3.0071608570E-01          2.7368685966E-01          3.1376091107E-01          5.2090133620E+02          5.1242997499E+01          5.2320647130E+01          1.6217463700E+00          2.1313926441E+01          1.0000000000E+00          7.5802681737E-01          7.8841811441E+01          1.6580689668E+00          9.5885433353E+01          1.1094247832E+04          2.2899132020E+01          
2022-05-10                00:06:06.503              128.96257527              3095.101806               129.96257527              1652133966.503            0                         963                       1.4000519512E+02          4.4999137878E+01          3.3562500000E+01          4.5239799500E+01          4.4996971130E+01          4.7000000000E+01          0.0000000000E+00          3.2795642526E+04          2.0000000000E+00          3.5525604097E-01          2.9582322552E-01          2.6673421510E-01          3.0450462203E-01          3.6558919692E-01          3.0453215106E-01          2.7470466792E-01          3.1376333936E-01          5.2089791320E+02          5.1294661998E+01          5.2372504507E+01          1.6204280239E+00          2.1231045926E+01          1.0000000000E+00          7.5802681737E-01          7.8841811441E+01          1.6580689668E+00          9.5885433353E+01          1.1094247832E+04          2.2899132020E+01          
2022-05-10                00:06:07.104              128.96258222              3095.101973               129.96258222              1652133967.104            0                         963                       1.4000045416E+02          4.4999137878E+01          3.3562500000E+01          4.5239799500E+01          4.4996971130E+01          2.0000000000E+00          0.0000000000E+00          3.2797091810E+04          2.0000000000E+00          3.6104640644E-01          2.9944673557E-01          2.6784802302E-01          3.0452583490E-01          3.7154216989E-01          3.0825492989E-01          2.7584113553E-01          3.1378348013E-01          5.5358724531E+02          5.1332344525E+01          5.2410326641E+01          1.6194665307E+00          2.1170556612E+01          1.0000000000E+00          7.5802681737E-01          7.8841811441E+01          1.6580689668E+00          9.4712099671E+01          1.1094247832E+04          2.1579015472E+01          
2022-05-10                00:06:07.861              128.96259098              3095.102184               129.96259098              1652133967.861            0                         963                       1.3998881531E+02          4.4999137878E+01          3.3562500000E+01          4.5239799500E+01          4.4996971130E+01          4.6000000000E+01          0.0000000000E+00          3.2783753906E+04          2.0000000000E+00          3.6834595736E-01          3.0795791222E-01          2.6987074040E-01          3.0459467601E-01          3.7905466740E-01          3.1700853658E-01          2.7791411816E-01          3.1385266093E-01          5.9476208694E+02          5.1379808234E+01          5.2458792682E+01          1.6194747633E+00          2.1170136029E+01          1.0000000000E+00          7.5802681737E-01          7.8377084713E+01          1.6580689668E+00          9.4712099671E+01          1.1094247832E+04          2.1579015472E+01          
2022-05-10                00:06:09.002              128.96260419              3095.102501               129.96260419              1652133969.002            0                         963                       1.3999708557E+02          4.4999105587E+01          3.3562500000E+01          4.5239835190E+01          4.4996964332E+01          4.7000000000E+01          0.0000000000E+00          3.2784435769E+04          2.0000000000E+00          3.7931126733E-01          3.1171335197E-01          2.7312322380E-01          3.0472863510E-01          3.9032890960E-01          3.2086750358E-01          2.8125424192E-01          3.1398888467E-01          6.5682748597E+02          5.1451348633E+01          5.2530773702E+01          1.6179131011E+00          2.1849313742E+01          1.0000000000E+00          8.0926097405E-01          7.8377084713E+01          1.7675094947E+00          9.4712099671E+01          1.1094247832E+04          2.1579015472E+01          
2022-05-10                00:06:09.844              128.96261394              3095.102734               129.96261394              1652133969.844            0                         963                       1.3999708557E+02          4.4999105587E+01          3.3562500000E+01          4.5239835190E+01          4.4996964332E+01          4.7000000000E+01          0.0000000000E+00          3.2784435769E+04          2.0000000000E+00          3.7927413795E-01          3.1509139127E-01          2.7784484158E-01          3.0491290065E-01          3.9028586603E-01          3.2433842171E-01          2.8610870436E-01          3.1417695695E-01          6.5682622459E+02          5.1504141678E+01          5.2584201867E+01          1.6172188865E+00          2.2150480946E+01          1.0000000000E+00          8.0926097405E-01          7.8377084713E+01          1.7675094947E+00          9.4712099671E+01          1.1094247832E+04          2.1579015472E+01          
2022-05-10                00:06:13.437              128.96265552              3095.103733               129.96265552              1652133973.437            0                         963                       1.4000131428E+02          4.4998643314E+01          3.3556066176E+01          4.5239911696E+01          4.4996678521E+01          2.5000000000E+01          0.0000000000E+00          3.2785764648E+04          2.0000000000E+00          3.0325938197E-01          3.1582806432E-01          2.8299870542E-01          3.0463608663E-01          3.1204081675E-01          3.2507117469E-01          2.9138972225E-01          3.1388908878E-01          5.7964211706E+02          5.1729420658E+01          5.2812180372E+01          1.6142567112E+00          2.3436134979E+01          0.0000000000E+00          8.0926097405E-01          7.8377084713E+01          1.7675094947E+00          9.4712099671E+01          1.1266237626E+04          2.1579015472E+01          
2022-05-10                00:06:17.305              128.96270029              3095.104807               129.96270029              1652133977.305            0                         963                       1.4000081030E+02          4.4998710632E+01          3.3562500000E+01          4.5239494324E+01          4.4996543884E+01          4.7000000000E+01          0.0000000000E+00          3.2786869382E+04          2.0000000000E+00          2.2134282047E-01          3.0689132218E-01          2.7188993123E-01          3.0397207815E-01          2.2773012658E-01          3.1585360288E-01          2.7992785156E-01          3.1320316180E-01          4.9653794515E+02          5.2191098426E+01          5.3281327824E+01          1.6110752246E+00          2.4818469347E+01          0.0000000000E+00          4.9286290357E-01          7.8377084713E+01          1.6797444393E+00          9.4712099671E+01          1.1266237626E+04          2.1579015472E+01          
2022-05-10                00:06:18.151              128.96271008              3095.105042               129.96271008              1652133978.151            0                         963                       1.4000081030E+02          4.4998710632E+01          3.3562500000E+01          4.5239494324E+01          4.4996543884E+01          4.7000000000E+01          0.0000000000E+00          3.2786869382E+04          2.0000000000E+00          2.2128721289E-01          3.0185578634E-01          2.7002957142E-01          3.0388885227E-01          2.2767008691E-01          3.1066633724E-01          2.7800728066E-01          3.1311635942E-01          4.9653392857E+02          5.2292075660E+01          5.3383933730E+01          1.6103794749E+00          2.5120690930E+01          0.0000000000E+00          4.9286290357E-01          7.8377084713E+01          1.6797444393E+00          9.4712099671E+01          1.1266237626E+04          2.1579015472E+01          
